frame,kart,g28,g2A,g2C,g2E,g30,gE00,gE02,g124,g126,f16,f1A,f22,f24,fAE,f10,f12,f18,f1C,f1F,f26,f28,f2A,f60,fA0,fA2,fA4,fA6,fA8,fAA,fAC,fAE,fB0,fB2,fB4,fC2,fC4,fCA,fD6,fDE,fE0,fE2,fE4,fEA,fFA,fFC,fE8,fEE,fB8
503,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
504,1000,0,0,4,2,2,0,0,19,4,0,24320,0,65153,70,32768,8,136,421,0,0,48,0,0,0,0,0,0,0,0,0,70,6,0,944,8448,32768,0,944,64,0,0,0,384,0,0,0,6,26624
504,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
505,1000,0,0,4,2,2,0,0,19,4,0,57344,0,65147,70,32768,8,136,419,0,0,48,0,0,0,0,0,0,0,0,0,70,6,0,944,8512,32768,0,944,64,0,0,0,390,0,0,0,6,26624
505,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
506,1000,0,0,4,2,2,0,0,19,4,0,23296,0,65141,70,32768,8,136,418,0,0,48,0,0,0,0,0,0,0,0,0,70,6,0,944,8512,32768,0,944,64,0,0,0,396,0,0,0,6,26624
506,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
507,1000,0,0,4,2,2,0,0,19,4,0,53248,0,65135,70,32768,8,136,416,0,0,48,0,0,0,0,0,0,0,0,0,70,6,0,944,8512,32768,0,944,64,0,0,0,402,0,0,0,6,26624
507,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
508,1000,512,0,4,2,2,0,0,19,4,0,16128,0,65129,70,32768,8,136,415,0,0,48,0,0,0,0,0,0,0,0,0,70,6,65448,944,8512,33282,0,944,64,0,0,0,408,0,0,0,6,26624
508,1100,512,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
509,1000,0,0,4,2,2,0,0,19,4,0,43008,0,65123,70,32768,8,136,413,0,0,48,65525,0,0,65525,65525,0,0,0,0,70,6,65360,944,8512,33280,0,944,64,0,0,0,414,0,0,0,6,26624
509,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
510,1000,0,0,4,2,2,0,0,19,4,0,2816,65535,65117,70,32768,8,136,412,0,0,48,65503,0,0,65503,65503,0,0,0,0,70,6,65272,944,8512,33280,0,944,64,0,0,0,420,0,0,0,6,26624
510,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
511,1000,0,0,4,2,2,0,0,19,4,65280,26624,65534,65111,70,32768,8,135,410,0,0,48,65470,0,0,65470,65470,0,0,0,0,70,6,65184,944,8512,33280,0,944,64,0,0,0,426,0,0,0,6,26624
511,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
512,1000,0,0,4,2,2,0,0,19,4,64768,48896,65533,65105,70,32768,8,135,408,0,0,48,65426,0,0,65426,65426,0,0,0,0,70,6,65096,944,8512,33280,0,944,64,0,0,0,432,0,0,0,6,26624
512,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
513,1000,0,0,4,2,2,0,0,19,4,64000,4096,65531,65099,70,32768,8,135,407,0,0,48,65371,0,0,65371,65371,0,0,0,0,70,6,65008,944,8576,33280,0,944,64,0,0,0,438,0,0,0,6,26624
513,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
514,1000,0,0,4,2,2,0,0,19,4,62720,23296,65528,65093,70,32768,8,135,405,0,0,48,65305,0,0,65305,65305,0,0,0,0,70,6,64920,944,8576,33280,0,944,64,0,0,0,444,0,0,0,6,26624
514,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
515,1000,0,0,4,2,2,0,0,19,4,60672,40960,65526,65087,70,32768,8,135,403,0,0,48,65228,0,0,65228,65228,0,0,0,0,70,6,64832,944,8576,33280,0,944,64,0,0,0,450,0,0,0,6,26624
515,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
516,1000,0,0,4,2,2,0,0,19,4,58112,57088,65522,65081,70,32768,8,135,401,0,0,48,65140,0,0,65140,65140,0,0,0,0,70,6,64744,944,8576,33280,0,944,64,0,0,0,456,0,0,0,6,26624
516,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
517,1000,0,0,4,2,2,0,0,19,4,54528,6144,65518,65075,70,32768,8,135,400,0,0,48,65041,0,0,65041,65041,0,0,0,0,70,6,64656,944,8576,33280,0,944,64,0,0,0,462,0,0,0,6,26624
517,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
518,1000,0,0,4,2,2,0,0,19,4,49920,19200,65513,65069,70,32768,8,135,398,0,0,48,64931,0,0,64931,64931,0,0,0,0,70,6,64792,944,8576,32768,0,944,64,0,0,0,468,0,0,0,6,26624
518,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
519,1000,0,0,4,2,2,0,0,19,4,44032,30720,65508,65063,70,32768,8,135,396,0,0,48,64838,0,0,64838,64838,0,0,0,0,70,6,64928,944,8576,32768,0,944,64,0,0,0,474,0,0,0,6,26624
519,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
520,1000,0,0,4,2,2,0,0,19,4,36864,40704,65503,65057,70,32768,8,135,394,0,0,48,64762,0,0,64762,64762,0,0,0,0,70,6,65064,944,8576,32768,0,944,64,0,0,0,480,0,0,0,6,26624
520,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
521,1000,0,0,4,2,2,0,0,19,4,28416,49152,65500,65052,70,32768,8,135,392,0,0,48,64703,0,0,64703,64703,0,0,0,0,70,6,65200,944,8640,32768,0,944,64,0,0,0,486,0,0,0,6,26624
521,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
522,1000,0,0,4,2,2,0,0,19,4,19200,56320,65496,65046,70,32768,8,135,390,0,0,48,64661,0,0,64661,64661,0,0,0,0,70,6,65336,944,8640,32768,0,944,64,0,0,0,492,0,0,0,6,26624
522,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
523,1000,0,0,4,2,2,0,0,19,4,8960,61952,65494,65040,70,32768,8,135,388,0,0,48,64636,0,0,64636,64636,0,0,0,0,70,6,65472,944,8640,32768,0,944,64,0,0,0,498,0,0,0,6,26624
523,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
524,1000,0,0,4,2,2,0,0,19,4,63744,512,65492,65034,70,32768,8,134,387,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8640,32768,0,944,64,0,0,0,504,0,0,0,6,26624
524,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
525,1000,0,0,4,2,2,0,0,19,4,52480,3072,65491,65028,70,32768,8,134,385,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8640,32768,0,944,64,0,0,0,510,0,0,0,6,26624
525,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
526,1000,0,0,4,2,2,0,0,19,4,40960,4096,65491,65022,70,32768,8,134,383,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8640,32768,0,944,64,0,0,0,516,0,0,0,8,26624
526,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
527,1000,0,0,4,2,2,0,0,19,4,29440,3584,65490,65014,70,32768,8,134,381,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8640,32768,0,944,64,0,0,0,524,0,0,0,8,26624
527,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
528,1000,0,0,4,2,2,0,0,19,4,17664,1024,65489,65006,70,32768,8,134,379,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8640,32768,0,944,64,0,0,0,532,0,0,0,8,26624
528,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
529,1000,0,0,4,2,2,0,0,19,4,5632,61952,65489,64998,70,32768,8,134,376,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,540,0,0,0,8,26624
529,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
530,1000,0,0,4,2,2,0,0,19,4,59136,55296,65488,64991,70,32768,8,133,374,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,548,0,0,0,8,26624
530,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
531,1000,0,0,4,2,2,0,0,19,4,46848,46848,65487,64983,70,32768,8,133,372,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,556,0,0,0,8,26624
531,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
532,1000,0,0,4,2,2,0,0,19,4,34304,36352,65486,64975,70,32768,8,133,370,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,564,0,0,0,8,26624
532,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
533,1000,0,0,4,2,2,0,0,19,4,21504,23808,65486,64967,70,32768,8,133,368,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,572,0,0,0,8,26624
533,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
534,1000,0,0,4,2,2,0,0,19,4,8704,9216,65485,64959,70,32768,8,133,366,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,580,0,0,0,8,26624
534,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
535,1000,0,0,4,2,2,0,0,19,4,61184,58112,65484,64951,70,32768,8,132,363,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,588,0,0,0,8,26624
535,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
536,1000,0,0,4,2,2,0,0,19,4,47872,39424,65484,64943,70,32768,8,132,361,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8704,32768,0,944,64,0,0,0,596,0,0,0,8,26624
536,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
537,1000,0,0,4,2,2,0,0,19,4,34560,18688,65483,64935,70,32768,8,132,359,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8768,32768,0,944,64,0,0,0,604,0,0,0,8,26624
537,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
538,1000,0,0,4,2,2,0,0,19,4,20992,61440,65482,64927,70,32768,8,132,356,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8768,32768,0,944,64,0,0,0,612,0,0,0,8,26624
538,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
539,1000,0,0,4,2,2,0,0,19,4,7168,36608,65482,64919,70,32768,8,132,354,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8768,32768,0,944,64,0,0,0,620,0,0,0,8,26624
539,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
540,1000,0,0,4,2,2,0,0,19,4,58880,9728,65481,64911,70,32768,8,131,352,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8768,32768,0,944,64,0,0,0,628,0,0,0,8,26624
540,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
541,1000,0,0,4,2,2,0,0,19,4,44800,46336,65480,64903,70,32768,8,131,349,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8768,32768,0,944,64,0,0,0,636,0,0,0,8,26624
541,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
542,1000,0,0,4,2,2,0,0,19,4,30464,15360,65480,64895,70,32768,8,131,347,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8768,32768,0,944,64,0,0,0,644,0,0,0,10,26624
542,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
543,1000,0,0,4,2,2,0,0,19,4,16128,47872,65479,64885,70,32768,8,131,344,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,0,944,8768,32768,0,944,64,0,0,0,654,0,0,0,10,26624
543,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
544,1000,256,0,4,2,2,0,0,19,4,1536,12288,65478,64875,70,32768,8,131,342,0,0,48,64628,0,0,64628,64628,0,0,0,0,70,6,88,944,8768,33025,0,944,64,0,0,0,664,0,0,0,10,26624
544,1100,256,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
545,1000,0,0,4,2,2,0,0,19,4,52224,39680,65477,64865,70,32768,8,130,339,0,0,48,64639,0,0,64639,64639,0,0,0,0,70,6,176,944,8832,33024,0,944,64,0,0,0,674,0,0,0,10,26624
545,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
546,1000,0,0,4,2,2,0,0,19,4,37120,64512,65477,64855,70,32768,8,130,336,0,0,48,64661,0,0,64661,64661,0,0,0,0,70,6,264,944,8832,33024,0,944,64,0,0,0,684,0,0,0,10,26624
546,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
547,1000,0,0,4,2,2,0,0,19,4,22016,21248,65477,64845,70,32768,8,130,334,0,0,48,64694,0,0,64694,64694,0,0,0,0,70,6,352,944,8832,33024,0,944,64,0,0,0,694,0,0,0,10,26624
547,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
548,1000,0,0,4,2,2,0,0,19,4,6912,40960,65479,64835,70,32768,8,130,331,0,0,48,64738,0,0,64738,64738,0,0,0,0,70,6,440,944,8832,33024,0,944,64,0,0,0,704,0,0,0,10,26624
548,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
549,1000,0,0,4,2,2,0,0,19,4,57856,58112,65481,64825,70,32768,8,129,328,0,0,48,64793,0,0,64793,64793,0,0,0,0,70,6,528,944,8832,33024,0,944,64,0,0,0,714,0,0,0,10,26624
549,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
550,1000,0,0,4,2,2,0,0,19,4,43776,7168,65484,64814,70,32768,8,129,326,0,0,48,64859,0,0,64859,64859,0,0,0,0,70,6,616,944,8832,33024,0,944,64,0,0,0,724,0,0,0,10,26624
550,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
551,1000,0,0,4,2,2,0,0,19,4,30464,18944,65488,64804,70,32768,8,129,323,0,0,48,64936,0,0,64936,64936,0,0,0,0,70,6,704,944,8832,33024,0,944,64,0,0,0,734,0,0,0,10,26624
551,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
552,1000,0,0,4,2,2,0,0,19,4,18176,28160,65493,64794,70,32768,8,129,320,0,0,48,65024,0,0,65024,65024,0,0,0,0,70,6,792,944,8832,33024,0,944,64,0,0,0,744,0,0,0,10,26624
552,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
553,1000,0,0,4,2,2,0,0,19,4,7168,34816,65499,64783,70,32768,8,129,317,0,0,48,65123,0,0,65123,65123,0,0,0,0,70,6,880,944,8896,33024,0,944,64,0,0,0,754,0,0,0,10,26624
553,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
554,1000,0,0,4,2,2,0,0,19,4,63232,38656,65505,64773,70,32768,8,128,314,0,0,48,65233,0,0,65233,65233,0,0,0,0,70,6,968,944,8896,33024,0,944,64,0,0,0,764,0,0,0,10,26624
554,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
555,1000,0,0,4,2,2,0,0,19,4,55296,39936,65513,64763,70,32768,8,128,311,0,0,48,65354,0,0,65354,65354,0,0,0,0,70,6,1056,944,8896,33024,0,944,64,0,0,0,774,0,0,0,1,26624
555,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
556,1000,0,0,4,2,2,0,0,19,4,49408,38656,65522,64762,70,32768,8,128,308,0,0,48,65486,0,0,65486,65486,0,0,0,0,70,6,1144,944,8896,33024,0,944,64,0,0,0,775,0,0,0,1,26624
556,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
557,1000,0,0,4,2,2,0,0,19,4,45824,37120,65532,64761,70,32768,8,128,305,0,0,48,93,0,0,93,93,0,0,0,0,70,6,1232,944,8896,33024,0,944,64,0,0,0,776,0,0,0,1,26624
557,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
558,1000,0,0,4,2,2,0,0,19,4,44800,35328,6,64760,70,32768,8,128,302,0,0,48,247,0,0,247,247,0,0,0,0,70,6,1320,944,8896,33024,0,944,64,0,0,0,777,0,0,0,1,26624
558,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
559,1000,0,0,4,2,2,0,0,19,4,46336,33280,18,64759,70,32768,8,128,299,0,0,48,412,0,0,412,412,0,0,0,0,70,6,1408,944,8896,33024,0,944,64,0,0,0,778,0,0,0,1,26624
559,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
560,1000,0,0,4,2,2,0,0,19,4,50944,30976,30,64758,70,32768,8,128,296,0,0,48,588,0,0,588,588,0,0,0,0,70,6,1496,944,8896,33024,0,944,64,0,0,0,779,0,0,0,1,26624
560,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
561,1000,0,0,4,2,2,0,0,19,4,58624,28416,43,64758,70,32768,8,128,293,0,0,48,775,0,0,775,775,0,0,0,0,70,6,1584,944,8960,33024,0,944,64,0,0,0,780,0,0,0,1,26624
561,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
562,1000,0,0,4,2,2,0,0,19,4,4096,25856,57,64758,70,32768,8,129,290,0,0,48,973,0,0,973,973,0,0,0,0,70,6,1672,944,8960,33024,0,944,64,0,0,0,781,0,0,0,1,26624
562,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
563,1000,0,0,4,2,2,0,0,19,4,18688,23296,72,64758,70,32768,8,129,287,0,0,48,1182,0,0,1182,1182,0,0,0,0,70,6,1760,944,8960,33024,0,944,64,0,0,0,782,0,0,0,1,26624
563,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
564,1000,0,0,4,2,2,0,0,19,4,37120,20736,88,64758,70,32768,8,129,284,0,0,48,1402,0,0,1402,1402,0,0,0,0,70,6,1848,944,8960,33024,0,944,64,0,0,0,783,0,0,0,1,26624
564,1100,0,0,4,2,2,0,0,19,4,8192,0,65232,0,64,0,0,65475,193,0,0,0,51200,0,0,56452,56484,0,65504,0,0,64,0,0,912,256,0,0,944,64,0,0,0,115,0,0,0,65532,26688
565,1000,0,0,4,2,2,0,0,19,4,59648,18176,105,64760,70,32768,8,129,281,0,0,48,1633,0,0,1633,1633,0,0,0,0,70,6,1936,944,8960,33024,0,944,64,0,0,0,784,0,0,0,1,26624
